,Location,Date,Hour,Measurement
2865,siwak,2020-04-22,14,
2866,siwak,2020-04-22,18,
2867,siwak,2020-04-22,22,
2868,siwak,2020-04-23,2,
2869,siwak,2020-04-23,6,4.6
2870,siwak,2020-04-23,10,
2871,siwak,2020-04-23,14,
2872,siwak,2020-04-23,18,
2873,siwak,2020-04-23,22,
2874,siwak,2020-04-24,2,
2875,siwak,2020-04-24,6,3.8
2876,siwak,2020-04-24,10,
2877,siwak,2020-04-24,14,
2878,siwak,2020-04-24,18,
2879,siwak,2020-04-24,22,
2880,siwak,2020-04-25,2,
2881,siwak,2020-04-25,6,3.6
2882,siwak,2020-04-25,10,
2883,siwak,2020-04-25,14,
2884,siwak,2020-04-25,18,
2885,siwak,2020-04-25,22,
2886,siwak,2020-04-26,2,
2887,siwak,2020-04-26,6,4.8
2888,siwak,2020-04-26,10,
2889,siwak,2020-04-26,14,
2890,siwak,2020-04-26,18,
2891,siwak,2020-04-26,22,
2892,siwak,2020-04-27,2,
2893,siwak,2020-04-27,6,6.6
2894,siwak,2020-04-27,10,
2895,siwak,2020-04-27,14,
2896,siwak,2020-04-27,18,
2897,siwak,2020-04-27,22,
2898,siwak,2020-04-28,2,
2899,siwak,2020-04-28,6,7.5
2900,siwak,2020-04-28,10,
2901,siwak,2020-04-28,14,
2902,siwak,2020-04-28,18,
2903,siwak,2020-04-28,22,
2904,siwak,2020-04-29,2,
2905,siwak,2020-04-29,6,8.3
2906,siwak,2020-04-29,10,
2907,siwak,2020-04-29,14,
2908,siwak,2020-04-29,18,
2909,siwak,2020-04-29,22,
2910,siwak,2020-04-30,2,
2911,siwak,2020-04-30,6,8.6
2912,siwak,2020-04-30,10,
2913,siwak,2020-04-30,14,
2914,siwak,2020-04-30,18,
2915,siwak,2020-04-30,22,
2916,siwak,2020-05-01,2,
2917,siwak,2020-05-01,6,8.7
2918,siwak,2020-05-01,10,
2919,siwak,2020-05-01,14,
2920,siwak,2020-05-01,18,
2921,siwak,2020-05-01,22,
2922,siwak,2020-05-02,2,
2923,siwak,2020-05-02,6,8.8
2924,siwak,2020-05-02,10,
2925,siwak,2020-05-02,14,
2926,siwak,2020-05-02,18,
2927,siwak,2020-05-02,22,
2928,siwak,2020-05-03,2,
2929,siwak,2020-05-03,6,9.0
2930,siwak,2020-05-03,10,
2931,siwak,2020-05-03,14,
2932,siwak,2020-05-03,18,
2933,siwak,2020-05-03,22,
2934,siwak,2020-05-04,2,
2935,siwak,2020-05-04,6,9.1
2936,siwak,2020-05-04,10,
2937,siwak,2020-05-04,14,
2938,siwak,2020-05-04,18,
2939,siwak,2020-05-04,22,
2940,siwak,2020-05-05,2,
2941,siwak,2020-05-05,6,9.1
2942,siwak,2020-05-05,10,
2943,siwak,2020-05-05,14,
2944,siwak,2020-05-05,18,
2945,siwak,2020-05-05,22,
2946,siwak,2020-05-06,2,
2947,siwak,2020-05-06,6,9.5
2948,siwak,2020-05-06,10,
2949,siwak,2020-05-06,14,
2950,siwak,2020-05-06,18,
2951,siwak,2020-05-06,22,
2952,siwak,2020-05-07,2,
2953,siwak,2020-05-07,6,8.8
2954,siwak,2020-05-07,10,
2955,siwak,2020-05-07,14,
2956,siwak,2020-05-07,18,
2957,siwak,2020-05-07,22,
2958,siwak,2020-05-08,2,
2959,siwak,2020-05-08,6,8.6
2960,siwak,2020-05-08,10,
2961,siwak,2020-05-08,14,
2962,siwak,2020-05-08,18,
2963,siwak,2020-05-08,22,
2964,siwak,2020-05-09,2,
2965,siwak,2020-05-09,6,8.0
2966,siwak,2020-05-09,10,
2967,siwak,2020-05-09,14,
2968,siwak,2020-05-09,18,
2969,siwak,2020-05-09,22,
2970,siwak,2020-05-10,2,
2971,siwak,2020-05-10,6,6.2
2972,siwak,2020-05-10,10,
2973,siwak,2020-05-10,14,
2974,siwak,2020-05-10,18,
2975,siwak,2020-05-10,22,
2976,siwak,2020-05-11,2,
2977,siwak,2020-05-11,6,4.9
2978,siwak,2020-05-11,10,
2979,siwak,2020-05-11,14,
2980,siwak,2020-05-11,18,
2981,siwak,2020-05-11,22,
2982,siwak,2020-05-12,2,
2983,siwak,2020-05-12,6,5.4
2984,siwak,2020-05-12,10,
2985,siwak,2020-05-12,14,
2986,siwak,2020-05-12,18,
2987,siwak,2020-05-12,22,
2988,siwak,2020-05-13,2,
2989,siwak,2020-05-13,6,5.5
2990,siwak,2020-05-13,10,
2991,siwak,2020-05-13,14,
2992,siwak,2020-05-13,18,
2993,siwak,2020-05-13,22,
2994,siwak,2020-05-14,2,
2995,siwak,2020-05-14,6,6.0
2996,siwak,2020-05-14,10,
2997,siwak,2020-05-14,14,
2998,siwak,2020-05-14,18,
2999,siwak,2020-05-14,22,
3000,siwak,2020-05-15,2,
3001,siwak,2020-05-15,6,6.5
3002,siwak,2020-05-15,10,
3003,siwak,2020-05-15,14,
3004,siwak,2020-05-15,18,
3005,siwak,2020-05-15,22,
3006,siwak,2020-05-16,2,
3007,siwak,2020-05-16,6,7.6
3008,siwak,2020-05-16,10,
3009,siwak,2020-05-16,14,
3010,siwak,2020-05-16,18,
3011,siwak,2020-05-16,22,
3012,siwak,2020-05-17,2,
3013,siwak,2020-05-17,6,7.65
3014,siwak,2020-05-17,10,
3015,siwak,2020-05-17,14,
3016,siwak,2020-05-17,18,
3017,siwak,2020-05-17,22,
3018,siwak,2020-05-18,2,
3019,siwak,2020-05-18,6,7.4
3020,siwak,2020-05-18,10,
3021,siwak,2020-05-18,14,
3022,siwak,2020-05-18,18,
3023,siwak,2020-05-18,22,
3024,siwak,2020-05-19,2,
3025,siwak,2020-05-19,6,6.7
3026,siwak,2020-05-19,10,
3027,siwak,2020-05-19,14,
3028,siwak,2020-05-19,18,
3029,siwak,2020-05-19,22,
3030,siwak,2020-05-20,2,
3031,siwak,2020-05-20,6,6.2
3032,siwak,2020-05-20,10,
3033,siwak,2020-05-20,14,
3034,siwak,2020-05-20,18,
3035,siwak,2020-05-20,22,
3036,siwak,2020-05-21,2,
3037,siwak,2020-05-21,6,6.5
3038,siwak,2020-05-21,10,
3039,siwak,2020-05-21,14,
3040,siwak,2020-05-21,18,
3041,siwak,2020-05-21,22,
3042,siwak,2020-05-22,2,
3043,siwak,2020-05-22,6,6.6
3044,siwak,2020-05-22,10,
3045,siwak,2020-05-22,14,
3046,siwak,2020-05-22,18,
3047,siwak,2020-05-22,22,
3048,siwak,2020-05-23,2,
3049,siwak,2020-05-23,6,6.6
3050,siwak,2020-05-23,10,
3051,siwak,2020-05-23,14,
3052,siwak,2020-05-23,18,
3053,siwak,2020-05-23,22,
3054,siwak,2020-05-24,2,
3055,siwak,2020-05-24,6,6.5
3056,siwak,2020-05-24,10,
3057,siwak,2020-05-24,14,
3058,siwak,2020-05-24,18,
3059,siwak,2020-05-24,22,
3060,siwak,2020-05-25,2,
3061,siwak,2020-05-25,6,6.5
3062,siwak,2020-05-25,10,
3063,siwak,2020-05-25,14,
3064,siwak,2020-05-25,18,
3065,siwak,2020-05-25,22,
3066,siwak,2020-05-26,2,
3067,siwak,2020-05-26,6,6.4
3068,siwak,2020-05-26,10,
3069,siwak,2020-05-26,14,
3070,siwak,2020-05-26,18,
3071,siwak,2020-05-26,22,
3072,siwak,2020-05-27,2,
3073,siwak,2020-05-27,6,6.3
3074,siwak,2020-05-27,10,
3075,siwak,2020-05-27,14,
3076,siwak,2020-05-27,18,
3077,siwak,2020-05-27,22,
3078,siwak,2020-05-28,2,
3079,siwak,2020-05-28,6,6.2
3080,siwak,2020-05-28,10,
3081,siwak,2020-05-28,14,
3082,siwak,2020-05-28,18,
3083,siwak,2020-05-28,22,
3084,siwak,2020-05-29,2,
3085,siwak,2020-05-29,6,6.2
3086,siwak,2020-05-29,10,
3087,siwak,2020-05-29,14,
3088,siwak,2020-05-29,18,
3089,siwak,2020-05-29,22,
3090,siwak,2020-05-30,2,
3091,siwak,2020-05-30,6,6.5
3092,siwak,2020-05-30,10,
3093,siwak,2020-05-30,14,
3094,siwak,2020-05-30,18,
3095,siwak,2020-05-30,22,
3096,siwak,2020-05-31,2,
3097,siwak,2020-05-31,6,7.1
3098,siwak,2020-05-31,10,
3099,siwak,2020-05-31,14,
3100,siwak,2020-05-31,18,
3101,siwak,2020-05-31,22,
3102,siwak,2020-06-01,2,
3103,siwak,2020-06-01,6,7.5
3104,siwak,2020-06-01,10,
3105,siwak,2020-06-01,14,
3106,siwak,2020-06-01,18,
3107,siwak,2020-06-01,22,
3108,siwak,2020-06-02,2,
3109,siwak,2020-06-02,6,7.4
3110,siwak,2020-06-02,10,
3111,siwak,2020-06-02,14,
3112,siwak,2020-06-02,18,
3113,siwak,2020-06-02,22,
3114,siwak,2020-06-03,2,
3115,siwak,2020-06-03,6,6.8
3116,siwak,2020-06-03,10,
3117,siwak,2020-06-03,14,
3118,siwak,2020-06-03,18,
3119,siwak,2020-06-03,22,
3120,siwak,2020-06-04,2,
3121,siwak,2020-06-04,6,6.2
3122,siwak,2020-06-04,10,
3123,siwak,2020-06-04,14,
3124,siwak,2020-06-04,18,
3125,siwak,2020-06-04,22,
3126,siwak,2020-06-05,2,
3127,siwak,2020-06-05,6,6.4
3128,siwak,2020-06-05,10,
3129,siwak,2020-06-05,14,
3130,siwak,2020-06-05,18,
3131,siwak,2020-06-05,22,
3132,siwak,2020-06-06,2,
3133,siwak,2020-06-06,6,6.6
3134,siwak,2020-06-06,10,
3135,siwak,2020-06-06,14,
3136,siwak,2020-06-06,18,
3137,siwak,2020-06-06,22,
3138,siwak,2020-06-07,2,
3139,siwak,2020-06-07,6,6.6
3140,siwak,2020-06-07,10,
3141,siwak,2020-06-07,14,
3142,siwak,2020-06-07,18,
3143,siwak,2020-06-07,22,
3144,siwak,2020-06-08,2,
3145,siwak,2020-06-08,6,6.2
3146,siwak,2020-06-08,10,
3147,siwak,2020-06-08,14,
3148,siwak,2020-06-08,18,
3149,siwak,2020-06-08,22,
3150,siwak,2020-06-09,2,
3151,siwak,2020-06-09,6,6.3
3152,siwak,2020-06-09,10,
3153,siwak,2020-06-09,14,
3154,siwak,2020-06-09,18,
3155,siwak,2020-06-09,22,
3156,siwak,2020-06-10,2,
3157,siwak,2020-06-10,6,6.6
3158,siwak,2020-06-10,10,
3159,siwak,2020-06-10,14,
3160,siwak,2020-06-10,18,
3161,siwak,2020-06-10,22,
3162,siwak,2020-06-11,2,
3163,siwak,2020-06-11,6,6.5
3164,siwak,2020-06-11,10,
3165,siwak,2020-06-11,14,
3166,siwak,2020-06-11,18,
3167,siwak,2020-06-11,22,
3168,siwak,2020-06-12,2,
3169,siwak,2020-06-12,6,6.2
3170,siwak,2020-06-12,10,
3171,siwak,2020-06-12,14,
3172,siwak,2020-06-12,18,
3173,siwak,2020-06-12,22,
3174,siwak,2020-06-13,2,
3175,siwak,2020-06-13,6,5.9
3176,siwak,2020-06-13,10,
3177,siwak,2020-06-13,14,
3178,siwak,2020-06-13,18,
3179,siwak,2020-06-13,22,
3180,siwak,2020-06-14,2,
3181,siwak,2020-06-14,6,5.2
3182,siwak,2020-06-14,10,
3183,siwak,2020-06-14,14,
3184,siwak,2020-06-14,18,
3185,siwak,2020-06-14,22,
3186,siwak,2020-06-15,2,
3187,siwak,2020-06-15,6,4.5
3188,siwak,2020-06-15,10,
3189,siwak,2020-06-15,14,
3190,siwak,2020-06-15,18,
3191,siwak,2020-06-15,22,
3192,siwak,2020-06-16,2,
3193,siwak,2020-06-16,6,3.2
3194,siwak,2020-06-16,10,
3195,siwak,2020-06-16,14,
3196,siwak,2020-06-16,18,
3197,siwak,2020-06-16,22,
3198,siwak,2020-06-17,2,
3199,siwak,2020-06-17,6,2.8
3200,siwak,2020-06-17,10,
3201,siwak,2020-06-17,14,
3202,siwak,2020-06-17,18,
3203,siwak,2020-06-17,22,
3204,siwak,2020-06-18,2,
3205,siwak,2020-06-18,6,2.7
3206,siwak,2020-06-18,10,
3207,siwak,2020-06-18,14,
3208,siwak,2020-06-18,18,
3209,siwak,2020-06-18,22,
3210,siwak,2020-06-19,2,
3211,siwak,2020-06-19,6,3.1
3212,siwak,2020-06-19,10,
3213,siwak,2020-06-19,14,
3214,siwak,2020-06-19,18,
3215,siwak,2020-06-19,22,
3216,siwak,2020-06-20,2,
3217,siwak,2020-06-20,6,3.8
3218,siwak,2020-06-20,10,
3219,siwak,2020-06-20,14,
3220,siwak,2020-06-20,18,
3221,siwak,2020-06-20,22,
3222,siwak,2020-06-21,2,
3223,siwak,2020-06-21,6,4.8
3224,siwak,2020-06-21,10,
3225,siwak,2020-06-21,14,
3226,siwak,2020-06-21,18,
3227,siwak,2020-06-21,22,
3228,siwak,2020-06-22,2,
3229,siwak,2020-06-22,6,5.2
3230,siwak,2020-06-22,10,
3231,siwak,2020-06-22,14,
3232,siwak,2020-06-22,18,
3233,siwak,2020-06-22,22,
3234,siwak,2020-06-23,2,
3235,siwak,2020-06-23,6,5.8
3236,siwak,2020-06-23,10,
3237,siwak,2020-06-23,14,
3238,siwak,2020-06-23,18,
3239,siwak,2020-06-23,22,
3240,siwak,2020-06-24,2,
3241,siwak,2020-06-24,6,6.1
3242,siwak,2020-06-24,10,
3243,siwak,2020-06-24,14,
3244,siwak,2020-06-24,18,
3245,siwak,2020-06-24,22,
3246,siwak,2020-06-25,2,
3247,siwak,2020-06-25,6,6.25
3248,siwak,2020-06-25,10,
3249,siwak,2020-06-25,14,
3250,siwak,2020-06-25,18,
3251,siwak,2020-06-25,22,
3252,siwak,2020-06-26,2,
3253,siwak,2020-06-26,6,6.5
3254,siwak,2020-06-26,10,
3255,siwak,2020-06-26,14,
3256,siwak,2020-06-26,18,
3257,siwak,2020-06-26,22,
3258,siwak,2020-06-27,2,
3259,siwak,2020-06-27,6,6.7
3260,siwak,2020-06-27,10,
3261,siwak,2020-06-27,14,
3262,siwak,2020-06-27,18,
3263,siwak,2020-06-27,22,
3264,siwak,2020-06-28,2,
3265,siwak,2020-06-28,6,6.9
3266,siwak,2020-06-28,10,
3267,siwak,2020-06-28,14,
3268,siwak,2020-06-28,18,
3269,siwak,2020-06-28,22,
3270,siwak,2020-06-29,2,
3271,siwak,2020-06-29,6,7.4
3272,siwak,2020-06-29,10,
3273,siwak,2020-06-29,14,
3274,siwak,2020-06-29,18,
3275,siwak,2020-06-29,22,
3276,siwak,2020-06-30,2,
3277,siwak,2020-06-30,6,7.5
3278,siwak,2020-06-30,10,
3279,siwak,2020-06-30,14,
3280,siwak,2020-06-30,18,
3281,siwak,2020-06-30,22,
3282,siwak,2020-07-01,2,
3283,siwak,2020-07-01,6,6.9
3284,siwak,2020-07-01,10,
3285,siwak,2020-07-01,14,
3286,siwak,2020-07-01,18,
3287,siwak,2020-07-01,22,
3288,siwak,2020-07-02,2,
3289,siwak,2020-07-02,6,6.6
3290,siwak,2020-07-02,10,
3291,siwak,2020-07-02,14,
3292,siwak,2020-07-02,18,
3293,siwak,2020-07-02,22,
3294,siwak,2020-07-03,2,
3295,siwak,2020-07-03,6,5.7
3296,siwak,2020-07-03,10,
3297,siwak,2020-07-03,14,
3298,siwak,2020-07-03,18,
3299,siwak,2020-07-03,22,
3300,siwak,2020-07-04,2,
3301,siwak,2020-07-04,6,4.8
3302,siwak,2020-07-04,10,
3303,siwak,2020-07-04,14,
3304,siwak,2020-07-04,18,
3305,siwak,2020-07-04,22,
3306,siwak,2020-07-05,2,
3307,siwak,2020-07-05,6,5.1
3308,siwak,2020-07-05,10,
3309,siwak,2020-07-05,14,
3310,siwak,2020-07-05,18,
3311,siwak,2020-07-05,22,
3312,siwak,2020-07-06,2,
3313,siwak,2020-07-06,6,5.8
3314,siwak,2020-07-06,10,
3315,siwak,2020-07-06,14,
3316,siwak,2020-07-06,18,
3317,siwak,2020-07-06,22,
3318,siwak,2020-07-07,2,
3319,siwak,2020-07-07,6,6.5
3320,siwak,2020-07-07,10,
3321,siwak,2020-07-07,14,
3322,siwak,2020-07-07,18,
3323,siwak,2020-07-07,22,
3324,siwak,2020-07-08,2,
3325,siwak,2020-07-08,6,0.3
3326,siwak,2020-07-08,10,
3327,siwak,2020-07-08,14,
3328,siwak,2020-07-08,18,
3329,siwak,2020-07-08,22,
3330,siwak,2020-07-09,2,
3331,siwak,2020-07-09,6,6.0
3332,siwak,2020-07-09,10,
3333,siwak,2020-07-09,14,
3334,siwak,2020-07-09,18,
3335,siwak,2020-07-09,22,
3336,siwak,2020-07-10,2,
3337,siwak,2020-07-10,6,6.3
3338,siwak,2020-07-10,10,
3339,siwak,2020-07-10,14,
3340,siwak,2020-07-10,18,
3341,siwak,2020-07-10,22,
3342,siwak,2020-07-11,2,
3343,siwak,2020-07-11,6,6.5
3344,siwak,2020-07-11,10,
3345,siwak,2020-07-11,14,
3346,siwak,2020-07-11,18,
3347,siwak,2020-07-11,22,
3348,siwak,2020-07-12,2,
3349,siwak,2020-07-12,6,6.5
3350,siwak,2020-07-12,10,
3351,siwak,2020-07-12,14,
3352,siwak,2020-07-12,18,
3353,siwak,2020-07-12,22,
3354,siwak,2020-07-13,2,
3355,siwak,2020-07-13,6,6.5
3356,siwak,2020-07-13,10,
3357,siwak,2020-07-13,14,
3358,siwak,2020-07-13,18,
3359,siwak,2020-07-13,22,
3360,siwak,2020-07-14,2,
3361,siwak,2020-07-14,6,7.0
3362,siwak,2020-07-14,10,
3363,siwak,2020-07-14,14,
3364,siwak,2020-07-14,18,
3365,siwak,2020-07-14,22,
3366,siwak,2020-07-15,2,
3367,siwak,2020-07-15,6,7.4
3368,siwak,2020-07-15,10,
3369,siwak,2020-07-15,14,
3370,siwak,2020-07-15,18,
3371,siwak,2020-07-15,22,
3372,siwak,2020-07-16,2,
3373,siwak,2020-07-16,6,7.0
3374,siwak,2020-07-16,10,
3375,siwak,2020-07-16,14,
3376,siwak,2020-07-16,18,
3377,siwak,2020-07-16,22,
3378,siwak,2020-07-17,2,
3379,siwak,2020-07-17,6,6.4
3380,siwak,2020-07-17,10,
3381,siwak,2020-07-17,14,
3382,siwak,2020-07-17,18,
3383,siwak,2020-07-17,22,
3384,siwak,2020-07-18,2,
3385,siwak,2020-07-18,6,6.4
3386,siwak,2020-07-18,10,
3387,siwak,2020-07-18,14,
3388,siwak,2020-07-18,18,
3389,siwak,2020-07-18,22,
3390,siwak,2020-07-19,2,
3391,siwak,2020-07-19,6,5.1
3392,siwak,2020-07-19,10,
3393,siwak,2020-07-19,14,
3394,siwak,2020-07-19,18,
3395,siwak,2020-07-19,22,
3396,siwak,2020-07-20,2,
3397,siwak,2020-07-20,6,4.0
3398,siwak,2020-07-20,10,
3399,siwak,2020-07-20,14,
3400,siwak,2020-07-20,18,
3401,siwak,2020-07-20,22,
3402,siwak,2020-07-21,2,
3403,siwak,2020-07-21,6,3.7
3404,siwak,2020-07-21,10,
3405,siwak,2020-07-21,14,
3406,siwak,2020-07-21,18,
3407,siwak,2020-07-21,22,
3408,siwak,2020-07-22,2,
3409,siwak,2020-07-22,6,3.9
3410,siwak,2020-07-22,10,
3411,siwak,2020-07-22,14,
3412,siwak,2020-07-22,18,
3413,siwak,2020-07-22,22,
3414,siwak,2020-07-23,2,
3415,siwak,2020-07-23,6,4.5
3416,siwak,2020-07-23,10,
3417,siwak,2020-07-23,14,
3418,siwak,2020-07-23,18,
3419,siwak,2020-07-23,22,
3420,siwak,2020-07-24,2,
3421,siwak,2020-07-24,6,4.4
3422,siwak,2020-07-24,10,
3423,siwak,2020-07-24,14,
3424,siwak,2020-07-24,18,
3425,siwak,2020-07-24,22,
3426,siwak,2020-07-25,2,
3427,siwak,2020-07-25,6,4.05
3428,siwak,2020-07-25,10,
3429,siwak,2020-07-25,14,
3430,siwak,2020-07-25,18,
3431,siwak,2020-07-25,22,
3432,siwak,2020-07-26,2,
3433,siwak,2020-07-26,6,4.0
3434,siwak,2020-07-26,10,
3435,siwak,2020-07-26,14,
3436,siwak,2020-07-26,18,
3437,siwak,2020-07-26,22,
3438,siwak,2020-07-27,2,
3439,siwak,2020-07-27,6,3.9
3440,siwak,2020-07-27,10,
3441,siwak,2020-07-27,14,
3442,siwak,2020-07-27,18,
3443,siwak,2020-07-27,22,
3444,siwak,2020-07-28,2,
3445,siwak,2020-07-28,6,3.9
3446,siwak,2020-07-28,10,
3447,siwak,2020-07-28,14,
3448,siwak,2020-07-28,18,
3449,siwak,2020-07-28,22,
3450,siwak,2020-07-29,2,
3451,siwak,2020-07-29,6,4.7
3452,siwak,2020-07-29,10,
3453,siwak,2020-07-29,14,
3454,siwak,2020-07-29,18,
3455,siwak,2020-07-29,22,
3456,siwak,2020-07-30,2,
3457,siwak,2020-07-30,6,4.5
3458,siwak,2020-07-30,10,
3459,siwak,2020-07-30,14,
3460,siwak,2020-07-30,18,
3461,siwak,2020-07-30,22,
3462,siwak,2020-07-31,2,
3463,siwak,2020-07-31,6,4.3
3464,siwak,2020-07-31,10,
3465,siwak,2020-07-31,14,
3466,siwak,2020-07-31,18,
3467,siwak,2020-07-31,22,
3468,siwak,2020-08-01,2,
3469,siwak,2020-08-01,6,4.1
3470,siwak,2020-08-01,10,
3471,siwak,2020-08-01,14,
3472,siwak,2020-08-01,18,
3473,siwak,2020-08-01,22,
3474,siwak,2020-08-02,2,
3475,siwak,2020-08-02,6,3.8
3476,siwak,2020-08-02,10,
3477,siwak,2020-08-02,14,
3478,siwak,2020-08-02,18,
3479,siwak,2020-08-02,22,
3480,siwak,2020-08-03,2,
3481,siwak,2020-08-03,6,3.5
3482,siwak,2020-08-03,10,
3483,siwak,2020-08-03,14,
3484,siwak,2020-08-03,18,
3485,siwak,2020-08-03,22,
3486,siwak,2020-08-04,2,
3487,siwak,2020-08-04,6,3.2
3488,siwak,2020-08-04,10,
3489,siwak,2020-08-04,14,
3490,siwak,2020-08-04,18,
3491,siwak,2020-08-04,22,
3492,siwak,2020-08-05,2,
3493,siwak,2020-08-05,6,3.3
3494,siwak,2020-08-05,10,
3495,siwak,2020-08-05,14,
3496,siwak,2020-08-05,18,
3497,siwak,2020-08-05,22,
3498,siwak,2020-08-06,2,
3499,siwak,2020-08-06,6,3.8
3500,siwak,2020-08-06,10,
3501,siwak,2020-08-06,14,
3502,siwak,2020-08-06,18,
3503,siwak,2020-08-06,22,
3504,siwak,2020-08-07,2,
3505,siwak,2020-08-07,6,4.0
3506,siwak,2020-08-07,10,
3507,siwak,2020-08-07,14,
3508,siwak,2020-08-07,18,
3509,siwak,2020-08-07,22,
3510,siwak,2020-08-08,2,
3511,siwak,2020-08-08,6,3.6
3512,siwak,2020-08-08,10,
3513,siwak,2020-08-08,14,
3514,siwak,2020-08-08,18,
3515,siwak,2020-08-08,22,
3516,siwak,2020-08-09,2,
3517,siwak,2020-08-09,6,3.6
3518,siwak,2020-08-09,10,
3519,siwak,2020-08-09,14,
3520,siwak,2020-08-09,18,
3521,siwak,2020-08-09,22,
3522,siwak,2020-08-10,2,
3523,siwak,2020-08-10,6,2.6
3524,siwak,2020-08-10,10,
3525,siwak,2020-08-10,14,
3526,siwak,2020-08-10,18,
3527,siwak,2020-08-10,22,
3528,siwak,2020-08-11,2,
3529,siwak,2020-08-11,6,2.5
3530,siwak,2020-08-11,10,
3531,siwak,2020-08-11,14,
3532,siwak,2020-08-11,18,
3533,siwak,2020-08-11,22,
3534,siwak,2020-08-12,2,
3535,siwak,2020-08-12,6,2.5
3536,siwak,2020-08-12,10,
3537,siwak,2020-08-12,14,
3538,siwak,2020-08-12,18,
3539,siwak,2020-08-12,22,
3540,siwak,2020-08-13,2,
3541,siwak,2020-08-13,6,2.55
3542,siwak,2020-08-13,10,
3543,siwak,2020-08-13,14,
3544,siwak,2020-08-13,18,
3545,siwak,2020-08-13,22,
3546,siwak,2020-08-14,2,
3547,siwak,2020-08-14,6,2.7
3548,siwak,2020-08-14,10,
3549,siwak,2020-08-14,14,
3550,siwak,2020-08-14,18,
3551,siwak,2020-08-14,22,
3552,siwak,2020-08-15,2,
3553,siwak,2020-08-15,6,2.6
3554,siwak,2020-08-15,10,
3555,siwak,2020-08-15,14,
3556,siwak,2020-08-15,18,
3557,siwak,2020-08-15,22,
3558,siwak,2020-08-16,2,
3559,siwak,2020-08-16,6,2.6
3560,siwak,2020-08-16,10,
3561,siwak,2020-08-16,14,
3562,siwak,2020-08-16,18,
3563,siwak,2020-08-16,22,
3564,siwak,2020-08-17,2,
3565,siwak,2020-08-17,6,2.7
3566,siwak,2020-08-17,10,
3567,siwak,2020-08-17,14,
3568,siwak,2020-08-17,18,
3569,siwak,2020-08-17,22,
3570,siwak,2020-08-18,2,
3571,siwak,2020-08-18,6,2.9
3572,siwak,2020-08-18,10,
3573,siwak,2020-08-18,14,
3574,siwak,2020-08-18,18,
3575,siwak,2020-08-18,22,
3576,siwak,2020-08-19,2,
3577,siwak,2020-08-19,6,3.8
3578,siwak,2020-08-19,10,
3579,siwak,2020-08-19,14,
3580,siwak,2020-08-19,18,
3581,siwak,2020-08-19,22,
3582,siwak,2020-08-20,2,
3583,siwak,2020-08-20,6,4.0
3584,siwak,2020-08-20,10,
3585,siwak,2020-08-20,14,
3586,siwak,2020-08-20,18,
3587,siwak,2020-08-20,22,
3588,siwak,2020-08-21,2,
3589,siwak,2020-08-21,6,3.5
3590,siwak,2020-08-21,10,
3591,siwak,2020-08-21,14,
3592,siwak,2020-08-21,18,
3593,siwak,2020-08-21,22,
3594,siwak,2020-08-22,2,
3595,siwak,2020-08-22,6,3.2
3596,siwak,2020-08-22,10,
3597,siwak,2020-08-22,14,
3598,siwak,2020-08-22,18,
3599,siwak,2020-08-22,22,
3600,siwak,2020-08-23,2,
3601,siwak,2020-08-23,6,3.2
3602,siwak,2020-08-23,10,
3603,siwak,2020-08-23,14,
3604,siwak,2020-08-23,18,
3605,siwak,2020-08-23,22,
3606,siwak,2020-08-24,2,
3607,siwak,2020-08-24,6,2.7
3608,siwak,2020-08-24,10,
3609,siwak,2020-08-24,14,
3610,siwak,2020-08-24,18,
3611,siwak,2020-08-24,22,
3612,siwak,2020-08-25,2,
3613,siwak,2020-08-25,6,2.75
3614,siwak,2020-08-25,10,
3615,siwak,2020-08-25,14,
3616,siwak,2020-08-25,18,
3617,siwak,2020-08-25,22,
3618,siwak,2020-08-26,2,
3619,siwak,2020-08-26,6,2.5
3620,siwak,2020-08-26,10,
3621,siwak,2020-08-26,14,
3622,siwak,2020-08-26,18,
3623,siwak,2020-08-26,22,
3624,siwak,2020-08-27,2,
3625,siwak,2020-08-27,6,2.3
3626,siwak,2020-08-27,10,
3627,siwak,2020-08-27,14,
3628,siwak,2020-08-27,18,
3629,siwak,2020-08-27,22,
3630,siwak,2020-08-28,2,
3631,siwak,2020-08-28,6,2.2
3632,siwak,2020-08-28,10,
3633,siwak,2020-08-28,14,
3634,siwak,2020-08-28,18,
3635,siwak,2020-08-28,22,
3636,siwak,2020-08-29,2,
3637,siwak,2020-08-29,6,2.2
3638,siwak,2020-08-29,10,
3639,siwak,2020-08-29,14,
3640,siwak,2020-08-29,18,
3641,siwak,2020-08-29,22,
3642,siwak,2020-08-30,2,
3643,siwak,2020-08-30,6,2.0
3644,siwak,2020-08-30,10,
3645,siwak,2020-08-30,14,
3646,siwak,2020-08-30,18,
3647,siwak,2020-08-30,22,
3648,siwak,2020-08-31,2,
3649,siwak,2020-08-31,6,2.3
3650,siwak,2020-08-31,10,
3651,siwak,2020-08-31,14,
3652,siwak,2020-08-31,18,
3653,siwak,2020-08-31,22,
3654,siwak,2020-09-01,2,
3655,siwak,2020-09-01,6,2.5
3656,siwak,2020-09-01,10,
3657,siwak,2020-09-01,14,
3658,siwak,2020-09-01,18,
3659,siwak,2020-09-01,22,
3660,siwak,2020-09-02,2,
3661,siwak,2020-09-02,6,2.8
3662,siwak,2020-09-02,10,
3663,siwak,2020-09-02,14,
