,location,date,hour,measurement
650,muara_teweh,2019-06-30,,7.1
651,muara_teweh,2019-12-23,,7.1
652,muara_teweh,2020-01-17,,7.1
653,muara_teweh,2020-12-18,,7.1
654,muara_teweh,2021-04-14,,7.1
655,muara_teweh,2021-10-24,,7.1
656,muara_teweh,2019-05-15,,7.6
657,muara_teweh,2019-12-26,,7.6
658,muara_teweh,2020-09-09,,7.6
659,muara_teweh,2020-09-13,,7.6
660,muara_teweh,2021-04-11,,7.6
661,muara_teweh,2021-05-02,,7.6
662,muara_teweh,2020-11-12,,7.85
663,muara_teweh,2021-04-20,,7.85
664,muara_teweh,2020-09-14,,8.2
665,muara_teweh,2020-11-23,,8.2
666,muara_teweh,2021-12-25,,8.2
667,muara_teweh,2022-01-06,,8.2
668,muara_teweh,2022-03-06,,8.2
669,muara_teweh,2019-05-03,,8.7
